Compound_Position,Compound_Name,log2_shNC_mean,log2_shRB1_1_mean,log2_shRB1_1_mean_shNC_mean
SK05B12,Ro 31-8220 Mesylate,-0.200999647,0.434555438,-0.635555085
SK05B13,GSK J4 HCl,0.151697139,-0.009970361,0.161667501
SK05B14,RepSox,-0.099833946,0.008167035,-0.108000981
SK05B15,IWR-1-endo,0.03579861,0.029220491,0.006578119
SK05B16,Erastin,-1.956460257,-0.00679644,-1.949663817
SK05B17,KY02111,0.150604958,0.028327221,0.122277737
SK05B18,CNX-774,0.091778963,0.060782595,0.030996369
SK05B19,(+)-JQ1,-0.041807125,0.520140345,-0.56194747
SK05B20,PD173955,-0.616131583,-0.003406436,-0.612725147
SK05B21,SC144,-2.72156648,-1.284695406,-1.436871074
SK05B22,Edoxaban,0.202905862,0.001495309,0.201410553
SK05B23,DMSO,0.010891411,-0.005578211,0.016469621
SK05B24,DMSO,0.047286037,-0.009136104,0.056422141
SK05C01,Lomerizine HCl,-0.03155189,-0.12012207,0.08857018
SK05C02,Verapamil HCl,-0.11153085,-0.302281513,0.190750663
SK05C03,Difluprednate,-0.107476648,-0.214204448,0.1067278
SK05C04,Benzocaine,-0.141386608,-0.199549447,0.058162839
SK05C05,Diminazene Aceturate,-0.027770991,-0.328177809,0.300406817
SK05C06,Bosentan,-0.055084741,-0.203167011,0.148082269
SK05C07,Desvenlafaxine,-0.002059421,-0.147746529,0.145687108
SK05C08,Oxybuprocaine HCl,-0.073687064,-0.148888839,0.075201775
SK05C09,Tolazoline HCl,-0.064205894,-0.118517055,0.054311161
SK05C10,Bergapten,-0.054388974,-0.212965418,0.158576444
SK05C11,Cyclizine 2HCl,0.023742783,0.008653213,0.01508957
SK05C12,Flopropione,-0.078549878,-0.085537295,0.006987417
SK05C13,Ethamsylate,0.154689324,0.216320151,-0.061630826
SK05C14,Luliconazole,-0.001053401,-0.159729308,0.158675906
SK05C15,Benzydamine HCl,-0.090117999,-0.161894832,0.071776834
SK05C16,Diacerein,-0.042075903,-0.06383778,0.021761877
SK05C17,Sulfaguanidine,-0.067996866,-0.071968339,0.003971473
SK05C18,Demeclocycline HCl,0.052474335,0.034826635,0.017647701
SK05C19,Tiratricol,-0.192225787,-0.273847836,0.081622049
SK05C20,Chloroambucil,-0.093704909,-0.163927286,0.070222376
SK05C21,Azaguanine-8,-1.825262367,-2.139553526,0.314291159
SK05C22,Salmeterol Xinafoate,-0.0848877,-0.147421115,0.062533415
SK05C23,DMSO,-0.063959686,-0.10131188,0.037352193
SK05C24,DMSO,-0.010536042,-0.082546475,0.072010433
SK05D01,Tenovin-6,-0.517211444,0.017145056,-0.534356499
SK05D02,LDN-57444,-0.111963573,-0.248521734,0.136558161
SK05D03,(R)-Nepicastat HCl,-0.042814034,-0.223371556,0.180557522
SK05D04,DMH1,-0.050215342,-0.089929093,0.039713751
SK05D05,AP26113,-0.09530524,0.044118339,-0.139423579
SK05D06,"Ilomastat (GM6001, Galardin)",-0.099059528,-0.138432597,0.03937307
SK05D07,CZC24832,-0.077052015,-0.105605953,0.028553938
SK05D08,AVL-292,0.039509744,0.340262701,-0.300752957
SK05D09,XL019,-0.026056104,-0.085127426,0.059071322
SK05D10,1-Azakenpaullone,-0.041520677,-0.079481227,0.037960549
SK05D11,CGI1746,0.015240072,0.040236968,-0.024996896
SK05D12,GF109203X,0.086044534,0.096246113,-0.010201579
SK05D13,(+)-Bicuculline,-0.107812445,0.037224249,-0.145036694
SK05D14,Deltarasin,-0.272842878,0.556702072,-0.829544951
SK05D15,GSK2334470,-0.020593039,0.124711076,-0.145304115
SK05D16,Ferrostatin-1 (Fer-1),-0.01781228,-0.113577168,0.095764888
SK05D17,HSP990 (NVP-HSP990),-2.120811933,-1.123061527,-0.997750407
SK05D18,SKLB1002,0.052274973,0.099179424,-0.046904451
SK05D19,NLG919,0.049243968,-0.109750394,0.158994362
SK05D20,SRPIN340,-0.007269852,-0.110326635,0.103056783
SK05D21,KPT-185,-3.838344085,-2.894815036,-0.94352905
SK05D22,JIB-04,-6.294575818,-5.520468656,-0.774107162
SK05D23,DMSO,-0.018559661,-0.158420869,0.139861209
SK05D24,DMSO,-0.013351495,-0.084260454,0.070908958
SK05E01,Levobetaxolol HCl,-0.1534561,-0.418298923,0.264842823
SK05E02,Furaltadone HCl,-0.148704583,-0.223644803,0.07494022
SK05E03,Droperidol,-0.093771067,-0.216303614,0.122532547
SK05E04,Montelukast Sodium,-0.143601322,-0.137476626,-0.006124696
SK05E05,Closantel Sodium,-0.139098936,-0.071218283,-0.067880653
SK05E06,Benzbromarone,-0.14531609,-0.171061852,0.025745762
SK05E07,Triclabendazole,-0.13033015,-0.171168629,0.040838479
SK05E08,Oxaprozin,-0.175138226,-0.180503146,0.00536492
SK05E09,Sodium Phenylbutyrate,-0.26757872,-0.279443152,0.011864432
SK05E10,Doxylamine Succinate,-0.222863302,-0.287542794,0.064679492
SK05E11,Dinitolmide ,-0.181862582,-0.206248726,0.024386144
SK05E12,Sulfamethoxypyridazine,-0.161381983,-0.227790589,0.066408606
SK05E13,Chlorzoxazone,-0.220591856,-0.305270152,0.084678296
SK05E14,Vilazodone HCl,-0.020654115,-0.02767044,0.007016325
SK05E15,Chlorpropamide,-0.174915151,-0.29979337,0.124878219
SK05E16,Flufenamic acid,-0.026490782,-0.226021482,0.1995307
SK05E17,Trometamol,-0.136698897,-0.145006259,0.008307362
SK05E18,Meclofenoxate (Centrophenoxine) HCl,-0.058732155,-0.205285018,0.146552863
SK05E19,Domiphen Bromide,-0.115021915,-0.156265502,0.041243588
SK05E20,MetoclopraMide HCl,-0.161712097,-0.178688447,0.01697635
SK05E21,Broxyquinoline,-0.011381332,-0.047089193,0.035707861
SK05E22,Mupirocin,-0.075931986,-0.206707158,0.130775172
SK05E23,DMSO,-0.13642632,-0.155271331,0.018845011
SK05E24,DMSO,-0.069582119,-0.112035085,0.042452965
SK05F01,JNK-IN-8,-0.046502058,-0.020588784,-0.025913274
SK05F02,CGK 733,-0.104969242,-0.304303827,0.199334584
SK05F03,Tofacitinib (CP-690550) Citrate,-0.103017831,-0.247666579,0.144648747
SK05F04,LDN-212854,-4.098547953,-2.855798173,-1.24274978
SK05F05,AZD2932,0.007109735,-0.025747162,0.032856897
SK05F06,LY2835219,0.093283927,0.336987819,-0.243703893
SK05F07,Z-VAD-FMK,-0.171970998,-0.139207267,-0.032763731
SK05F08,SKI II,-0.129150778,-0.113510846,-0.015639932
SK05F09,Wnt-C59 (C59),-0.199554013,-0.176331837,-0.023222176
SK05F10,GZD824,-0.155666243,-0.175359839,0.019693595
SK05F11,LY2874455,-0.780166534,-0.595813323,-0.184353211
SK05F12,GSK650394,-0.25478227,-0.815635625,0.560853356
SK05F13,NMDA (N-Methyl-D-aspartic acid),-0.209852127,-0.877070703,0.667218576
SK05F14,RGFP966,-0.164485844,-0.207829177,0.043343332
SK05F15,UNC1215,-0.202518651,-0.320043665,0.117525014
SK05F16,Ro3280,-2.760509292,-1.625544775,-1.134964517
SK05F17,PD123319,-0.071331996,-0.19187968,0.120547684
SK05F18,FLLL32,0.061201846,0.171809558,-0.110607712
SK05F19,Zebularine,-0.059200344,-0.069972815,0.010772472
SK05F20,FRAX597,0.138044471,0.32757288,-0.189528409
SK05F21,TIC10 Analogue,0.034753954,-0.226515643,0.261269597
SK05F22,NMS-E973,-2.037696234,-1.160230042,-0.877466192
SK05F23,DMSO,-0.140728657,-0.198485054,0.057756397
SK05F24,DMSO,-0.098583711,-0.227572781,0.12898907
SK05G01,Loxapine Succinate,-0.070002531,-0.158387065,0.088384534
SK05G02,Isosorbide,-0.155324034,-0.268939377,0.113615343
SK05G03,Dydrogesterone,-0.140710984,-0.148829052,0.008118068
SK05G04,Tenatoprazole,0.039598322,-0.075087167,0.11468549
SK05G05,Closantel,-0.076519375,-0.069681727,-0.006837648
SK05G06,Piperacillin Sodium,-0.084186522,-0.122403279,0.038216757
SK05G07,Isovaleramide,-0.171300702,-0.215994892,0.04469419
SK05G08,Pilocarpine HCl,-0.24254721,-0.199838059,-0.042709151
SK05G09,Troxipide,-0.251714446,-0.201540042,-0.050174404
SK05G10,Cetrimonium Bromide (CTAB),-0.413593897,-0.330844466,-0.082749432
SK05G11,Pentoxyverine Citrate,-0.468443891,-0.366561649,-0.101882241
SK05G12,Phenothiazine,-0.408283802,-0.415921101,0.007637298
SK05G13,Bezafibrate,-0.348074269,-0.43646408,0.088389811
SK05G14,Tamibarotene,-0.321868229,-0.391226588,0.069358359
SK05G15,Cyromazine,-0.275907907,-0.431781195,0.155873289
SK05G16,Vinorelbine Tartrate,-2.718112964,-1.553122013,-1.164990951
SK05G17,Uracil,-0.172435865,-0.278316914,0.10588105
SK05G18,Nelfinavir Mesylate,-0.129870981,-0.176048953,0.046177972
SK05G19,Salicylanilide,-0.048494223,-0.148396204,0.099901982
SK05G20,Digoxin  ,-3.657582026,-3.009842242,-0.647739784
SK05G21,Ethacridine lactate monohydrate,0.013846685,-0.146649579,0.160496264
SK05G22,Dicoumarol,-0.08883701,-0.08748247,-0.00135454
SK05G23,DMSO,-0.115555294,-0.083790329,-0.031764965
SK05G24,DMSO,-0.056638522,-0.035667762,-0.02097076
SK05H01,QNZ (EVP4593),-0.727243413,-2.046550006,1.319306593
SK05H02,BMS-833923,0.207594008,-0.060000811,0.267594819
SK05H03,Fingolimod (FTY720) HCl,0.018018215,-0.062262094,0.080280309
SK05H04,ML347,-0.104243706,-0.111801368,0.007557663
SK05H05,"MEK162 (ARRY-162, ARRY-438162)",-0.040819659,0.069090192,-0.109909851
SK05H06,Mdivi-1,0.079558329,0.069512353,0.010045976
SK05H07,Stattic,-0.164401162,-0.181357034,0.016955872
SK05H08,PF-543,-0.257476776,-0.224535136,-0.03294164
SK05H09,PD168393,-0.292753338,-0.113282086,-0.179471252
SK05H10,RKI-1447,-0.412681571,-0.328180531,-0.084501039
SK05H11,VX-661,-0.615603576,-0.552166654,-0.063436922
SK05H12,Thiamet G ,-0.415177224,-0.564800778,0.149623554
SK05H13,T0901317,-0.464681474,-0.415055461,-0.049626013
SK05H14,Bromosporine,-0.310801075,-0.325162419,0.014361343
SK05H15,GSK923295,-2.576539584,-0.349888181,-2.226651403
SK05H16,KPT-276,-3.134067368,-0.762273445,-2.371793923
SK05H17,(-)-Blebbistatin,-0.207500812,-0.30830617,0.100805357
SK05H18,Beta-Lapachone,-0.146095367,-0.293650433,0.147555066
SK05H19,NU6027,-0.051247151,-0.066911279,0.015664128
SK05H20,4¦Ì8C,0.01652185,-0.16767942,0.18420127
SK05H21,EPZ-6438,-0.050124801,-0.034628194,-0.015496607
SK05H22,CO-1686 (AVL-301),-0.038053767,0.040053644,-0.078107411
SK05H23,DMSO,-0.126630959,-0.112714317,-0.013916642
SK05H24,DMSO,-0.09612405,-0.220533443,0.124409393
SK05I01,Flumethasone,-0.122012966,-0.248247718,0.126234753
SK05I02,Dibenzothiophene,-0.229636133,-0.462804744,0.233168612
SK05I03,Halcinonide,-0.203608171,-0.373129994,0.169521823
SK05I04,Dirithromycin,-0.114346936,-0.189546568,0.075199633
SK05I05,Clofazimine,-0.1192835,-0.154508593,0.035225093
SK05I06,Mevastatin,-0.27139539,-0.396375785,0.124980395
SK05I07,Histamine 2HCl,-0.321737472,-0.311555973,-0.010181499
SK05I08,Nithiamide,-0.41258034,-0.30408266,-0.108497681
SK05I09,Levodropropizine,-0.493604007,-0.47047521,-0.023128797
SK05I10,Deoxycorticosterone acetate,-0.59440727,-0.401840695,-0.192566575
SK05I11,Bacitracin,-0.611151583,-0.477340862,-0.13381072
SK05I12,Mechlorethamine HCl,-0.550648927,-0.528563901,-0.022085026
SK05I13,Penicillin G Sodium,-0.533677294,-0.530030819,-0.003646475
SK05I14,EUK 134,-0.508373436,-0.660913388,0.152539951
SK05I15,Teriflunomide,-0.534650611,-0.642073818,0.107423207
SK05I16,Oxiracetam,-0.297996299,-0.620986574,0.322990275
SK05I17,Climbazole,-0.337773837,-0.446473318,0.108699482
SK05I18,Cyclobenzaprine HCl,-0.243801605,-0.458344428,0.214542823
SK05I19,Sasapyrine,-0.212079924,-0.278593677,0.066513753
SK05I20,Labetalol HCl,-0.21265005,-0.167950702,-0.044699348
SK05I21,Bemegride,-0.279721982,-0.192088155,-0.087633827
SK05I22,Mefloquine HCl,-0.193312504,-0.139036419,-0.054276085
SK05I23,DMSO,-0.237231724,-0.249514135,0.012282411
SK05I24,DMSO,-0.141545463,-0.220875365,0.079329903
SK05J01,JZL184,-0.080926632,-0.163576443,0.082649812
SK05J02,CFTRinh-172,-0.192685618,-0.231861227,0.039175609
SK05J03,Tacrolimus (FK506),-0.530256547,-0.693668061,0.163411514
SK05J04,NSC 319726,-5.693844051,-3.679694492,-2.014149559
SK05J05,PP2,-0.095744415,0.074544093,-0.170288509
SK05J06,Dyngo-4a,-0.147836458,-0.181055491,0.033219033
SK05J07,Embelin,-0.285064666,-0.266863561,-0.018201106
SK05J08,BAF312 (Siponimod),-0.221402496,-0.175291759,-0.046110737
SK05J09,AZD3514,-0.391479555,-0.300212567,-0.091266988
SK05J10,BIO,-0.333016074,-0.542789912,0.209773838
SK05J11,PP1,-0.359117894,-0.180156447,-0.178961447
SK05J12,Skepinone-L,-0.378682824,-0.379134563,0.000451739
SK05J13,Cilengitide,-0.346213417,-0.277279317,-0.0689341
SK05J14,IOX1,-0.394696089,-0.430988904,0.036292816
SK05J15,Zotarolimus(ABT-578),-0.051847439,0.070406902,-0.122254341
SK05J16,KPT-330,-3.697519063,-2.836886118,-0.860632945
SK05J17,VE-822,-2.817651532,-1.211671282,-1.605980251
SK05J18,Vidofludimus,-0.250848521,-0.342389433,0.091540912
SK05J19,AMG-517,-0.088812987,-0.200147644,0.111334657
SK05J20,SC75741,-0.251353258,-0.343263905,0.091910647
SK05J21,PYR-41,-0.185076895,-0.19805468,0.012977785
SK05J22,NMS-873,-0.89628925,-1.922491922,1.026202672
SK05J23,DMSO,-0.183503004,-0.13274858,-0.050754424
SK05J24,DMSO,-0.126652186,-0.162755773,0.036103587
SK05K01,Halobetasol Propionate,-0.134447285,-0.307277598,0.172830313
SK05K02,Cysteamine HCl,-0.14202873,-0.205134804,0.063106075
SK05K03,Dexlansoprazole,-0.222960037,-0.237328458,0.014368421
SK05K04,Sucralose,-0.239115953,-0.393559194,0.15444324
SK05K05,Lorcaserin HCl,-0.161741914,-0.265853108,0.104111194
SK05K06,Erythritol,-0.099797591,-0.377961709,0.278164117
SK05K07,Pefloxacin Mesylate Dihydrate,-0.047483792,0.021320909,-0.0688047
SK05K08,Zoxazolamine,-0.246176061,-0.207201192,-0.038974869
SK05K09,Deoxyarbutin,-0.285565533,-0.270645371,-0.014920162
SK05K10,Serotonin HCl,-0.27020588,-0.28166375,0.011457871
SK05K11,Azithromycin Dihydrate,-0.293614152,-0.227610428,-0.066003724
SK05K12,Epinastine HCl,-0.327755387,-0.472567125,0.144811738
SK05K13,Benzoic Acid,-0.314586812,-0.41877666,0.104189848
SK05K14,Efaproxiral Sodium,-0.286638158,-0.402715305,0.116077147
SK05K15,Coumarin,-0.351311387,-0.32087504,-0.030436348
SK05K16,Rotigotine,-0.206239721,-0.334158701,0.12791898
SK05K17,Mezlocillin Sodium,-0.246031869,-0.337102945,0.091071075
SK05K18,Chloroprocaine HCl,-0.201816899,-0.360957203,0.159140304
SK05K19,Cyclandelate,-0.234645852,-0.173362844,-0.061283008
SK05K20,Diphenidol HCl,-0.174203418,-0.139442501,-0.034760918
SK05K21,Aminothiazole,-0.072231094,-0.142107185,0.06987609
SK05K22,Nitenpyram,-0.218879529,-0.207688115,-0.011191414
SK05K23,DMSO,-0.286055501,-0.154149791,-0.13190571
SK05K24,DMSO,-0.203208333,-0.145316368,-0.057891965
SK05L01,SC-514,-0.105566322,-0.155475889,0.049909567
SK05L02,TCID,-0.076736254,-0.178850484,0.10211423
SK05L03,Pimecrolimus,-0.106186916,-0.175554609,0.069367693
SK05L04,C646,-0.169065118,-0.207900275,0.038835157
SK05L05,LCL161,-0.425242385,-0.434609843,0.009367458
SK05L06,UNC1999,-0.163629952,-0.203934604,0.040304653
SK05L07,IPI-145 (INK1197),-0.075974857,-0.084258438,0.008283581
SK05L08,AGI-5198,-0.224419532,-0.132632456,-0.091787076
SK05L09,CX-6258 HCl ,-3.068401097,-1.543242038,-1.525159059
SK05L10,DBeQ,-0.125356433,-0.258681155,0.133324722
SK05L11,EPZ5676,-0.245790312,-0.277755556,0.031965244
SK05L12,Losmapimod (GW856553X),-0.078298056,-0.264109285,0.185811229
SK05L13,SGC 0946,-0.133748869,-0.194005519,0.06025665
SK05L14,OG-L002,-0.268486753,-0.375345937,0.106859184
SK05L15,SANT-1,-0.231310191,-0.170549903,-0.060760288
SK05L16,AZD2858,-0.634073002,-0.701976844,0.067903842
SK05L17,GDC-0032,-0.204140369,0.023871697,-0.228012067
SK05L18,AZD1981,-0.184048531,-0.315145821,0.13109729
SK05L19,Go6976,-0.082831018,-0.097017374,0.014186356
SK05L20,SGI-1027,0.086847543,0.232420096,-0.145572553
SK05L21,PR-619,-0.213521163,-0.180219792,-0.033301371
SK05L22,PFK15,-3.270143746,-0.213257983,-3.056885763
SK05L23,DMSO,-0.179219084,-0.197612669,0.018393585
SK05L24,DMSO,-0.246207795,-0.272142423,0.025934628
SK05M01,Fenspiride HCl,-0.103730443,-0.295203634,0.191473191
SK05M02,Clofibric Acid,-0.065713471,-0.164875844,0.099162373
SK05M03,Esmolol HCl,-0.119227176,-0.1437223,0.024495125
SK05M04,Valnemulin HCl,-0.005930047,0.021073413,-0.02700346
SK05M05,Estradiol Benzoate,-0.115837993,-0.150517817,0.034679824
SK05M06,Mexiletine HCl,-0.089066962,-0.192484206,0.103417244
SK05M07,Sulconazole Nitrate,-0.083897544,-0.222037606,0.138140063
SK05M08,Phenazopyridine HCl,-0.075791084,-0.195921518,0.120130434
SK05M09,Clorprenaline HCl,-0.248595916,-0.289120341,0.040524424
SK05M10,Tranylcypromine (2-PCPA) HCl,-0.20268176,-0.242052234,0.039370474
SK05M11,Ampicillin Trihydrate,-0.282454939,-0.231481985,-0.050972954
SK05M12,Quinacrine 2HCl,-0.084189017,-0.063401717,-0.0207873
SK05M13,Benzethonium Chloride,-0.185265126,-0.148931734,-0.036333392
SK05M14,Etofibrate,-0.151386174,-0.226251595,0.074865421
SK05M15,Choline Chloride,-0.328798139,-0.137953415,-0.190844723
SK05M16,Etizolam,-0.127019463,-0.211642775,0.084623311
SK05M17,Nicardipine HCl,-0.097396546,-0.117664445,0.020267899
SK05M18,Ospemifene,-0.144085028,-0.120249828,-0.0238352
SK05M19,Cinchophen,-0.15849881,-0.204903846,0.046405036
SK05M20,Promethazine HCl,-0.046153277,-0.101498879,0.055345602
SK05M21,Antazoline HCl,-0.222105284,-0.124755212,-0.097350072
SK05M22,Naloxone HCl Dihydrate,-0.15795118,-0.095009737,-0.062941443
SK05M23,DMSO,-0.201095057,-0.133310069,-0.067784988
SK05M24,DMSO,0.01662653,0.073370725,-0.056744195
SK05N01,SN-38,-3.921406068,-3.619023886,-0.302382182
SK05N02,NSC697923,-3.3064822,-3.472690944,0.166208744
SK05N03,NXY-059 ,-0.058459804,-0.105770145,0.04731034
SK05N04,10058-F4,-0.124727221,-0.209969759,0.085242538
SK05N05,GDC-0152,-0.646669588,-1.110005454,0.463335865
SK05N06,SSR128129E,-0.047266609,-0.159567762,0.112301154
SK05N07,AZD2461,-0.134540643,-0.169093158,0.034552515
SK05N08,CID755673,-0.182532383,-0.120772659,-0.061759724
SK05N09,Brefeldin A ,-3.437469417,-3.115645134,-0.321824283
SK05N10,Idasanutlin (RG-7388),-0.109311013,-0.106925662,-0.002385351
SK05N11,LY2090314,-0.121868205,0.011462221,-0.133330426
SK05N12,OAC1,-0.816165524,-0.859128924,0.0429634
SK05N13,RN486,0.002471135,-0.013512473,0.015983608
SK05N14,G007-LK,0.068681535,0.058418122,0.010263413
SK05N15,IPA-3,-0.034433524,-0.074898928,0.040465403
SK05N16,NMS-P937 (NMS1286937),-2.745044045,-2.317117415,-0.42792663
SK05N17,AZD1208,-0.060205901,-0.179306936,0.119101034
SK05N18,MM-102,-0.046108304,-0.137796166,0.091687862
SK05N19,3-Deazaneplanocin A (DZNeP),-0.52007618,0.029519761,-0.549595941
SK05N20,HPOB,-0.158286202,-0.153852466,-0.004433736
SK05N21,P5091 (P005091),-0.05149222,-0.068440744,0.016948523
SK05N22,TAK-632,-0.663021157,-0.05547009,-0.607551066
SK05N23,DMSO,-0.167204701,-0.238703898,0.071499197
SK05N24,DMSO,-0.046216396,-0.248755255,0.20253886
SK05O01,Ifenprodil Tartrate,-0.165290259,-0.190072331,0.024782072
SK05O02,Chromocarb,-0.281320028,-0.142551252,-0.138768776
SK05O03,Voglibose,-0.160669162,-0.264628285,0.103959124
SK05O04,Liothyronine Sodium,0.18347468,-0.185532836,0.369007516
SK05O05,Dicloxacillin Sodium,-0.457212276,-0.035314013,-0.421898263
SK05O06,Fidaxomicin,0.047362374,-0.068955009,0.116317383
SK05O07,Tilmicosin,0.034873682,-0.286510239,0.32138392
SK05O08,Primaquine Diphosphate,-0.099574466,-0.204273151,0.104698684
SK05O09,Carprofen,-0.201658565,-0.132612626,-0.069045939
SK05O10,Prucalopride Succinat,-0.141689925,-0.138118777,-0.003571148
SK05O11,Amfenac Sodium Monohydrate,-0.116620449,-0.173117958,0.056497509
SK05O12,Buspirone HCl,-0.240306451,-0.276724604,0.036418152
SK05O13,Doxycycline Hyclate,-0.077174115,-0.070074953,-0.007099162
SK05O14,Nicaraven,-0.199753548,-0.201821511,0.002067963
SK05O15,Cetylpyridinium Chloride,-0.606341507,-2.33289168,1.726550173
SK05O16,Bambuterol HCl,-0.148862435,-0.1885274,0.039664965
SK05O17,Nifuroxazide,-0.150705905,-0.178306585,0.027600679
SK05O18,Anidulafungin (LY303366),-0.057351436,-0.088568703,0.031217267
SK05O19,Betamipron,-0.109753241,-0.224867211,0.115113971
SK05O20,Procainamide HCl,-0.220361932,-0.201819867,-0.018542065
SK05O21,Tolperisone HCl,-0.083520095,-0.169314845,0.08579475
SK05O22,Eltrombopag ,-0.146704141,-0.1184369,-0.028267241
SK05O23,DMSO,-0.189995373,-0.259537091,0.069541718
SK05O24,DMSO,-0.160223247,-0.192641223,0.032417975
SK05P01,b-AP15,-4.546142946,-2.610805275,-1.935337671
SK05P02,LGK-974,-0.295410989,-0.53471125,0.23930026
SK05P03,Ataluren (PTC124),-0.896320719,-1.065798136,0.169477417
SK05P04,Batimastat (BB-94),-0.432365241,-0.373604925,-0.058760316
SK05P05,Birinapant,-0.345918229,-0.503610809,0.15769258
SK05P06,GKT137831,-0.176345379,-0.202464233,0.026118854
SK05P07,GSK2656157,-0.478545539,-0.377270108,-0.101275431
SK05P08,I-BET-762,-0.15943526,-0.072074802,-0.087360458
SK05P09,Oprozomib (ONX 0912),-2.698688535,-1.816562139,-0.882126396
SK05P10,CNX-2006,0.077619211,0.005486585,0.072132626
SK05P11,MK-8745,-0.451953202,0.083489811,-0.535443014
SK05P12,Alvelestat (AZD9668),0.025979435,-0.126941554,0.152920989
SK05P13,LDK378,-0.851593719,0.252551434,-1.104145153
SK05P14,AGI-6780,0.068374866,-0.138425902,0.206800768
SK05P15,PF-3758309,-0.682272127,-0.359687567,-0.322584561
SK05P16,SGC-CBP30,0.072299972,-0.10759101,0.179890983
SK05P17,AZD3463,0.136425475,0.144465818,-0.008040343
SK05P18,Golgicide A,0.223528536,0.484870529,-0.261341993
SK05P19,XL888,-2.099417941,-1.394979473,-0.704438468
SK05P20,Suvorexant (MK-4305),0.327894258,-0.097356409,0.425250667
SK05P21,P22077,0.231978422,-0.163104984,0.395083406
SK05P22,RG2833 (RGFP109),0.256198177,-0.059112117,0.315310294
SK05P23,DMSO,0.383481409,-0.123857985,0.507339394
SK05P24,DMSO,0.389918968,0.197106488,0.19281248
SK06A01,ZCL278,-0.015921153,0.020739443,-0.036660596
SK06A02,FH1(BRD-K4477),-0.069968848,-0.077919052,0.007950204
SK06A03,Rilpivirine,0.07149413,-0.077316714,0.148810844
SK06A04,PI-1840,-0.095127454,-0.084486864,-0.010640589
SK06A05,WZ4003,-0.07506743,-0.092450446,0.017383015
SK06A06,MPI-0479605,-2.484223471,-1.245792706,-1.238430765
SK06A07,IOWH032,-0.067436698,-0.025482699,-0.041953998
SK06A08,HJC0350,-0.061762779,-0.076240655,0.014477875
SK06A09,AZ191,0.085685103,-0.019207299,0.104892402
SK06A10,Y-320,-1.856603309,-1.358043001,-0.498560308
SK06A11,PF-562271 HCl,-0.464619957,0.031102877,-0.495722834
SK06A12,XMD8-92,-0.04059831,0.062756661,-0.103354971
SK06A13,GNE-0877,-0.049749487,-0.088800513,0.039051026
SK06A14,PTC-209 HBr,-1.695868691,-0.564927864,-1.130940827
SK06A15,Leupeptin Hemisulfate,-0.043039376,-0.098486738,0.055447362
SK06A16,CL-387785 (EKI-785),-0.806705076,-0.194184892,-0.612520183
SK06A17,Sorafenib,-0.142609483,-0.207208837,0.064599354
SK06A18,AGK2,-0.018288061,-0.147377117,0.129089055
SK06A19,KN-93 Phosphate,-0.141166007,-0.046196697,-0.094969311
SK06A20,BRD4770,-0.398762801,0.061557355,-0.460320156
SK06A21,ME0328,-0.058121251,-0.122739516,0.064618265
SK06A22,BQU57,-0.148662858,-0.107653016,-0.041009842
SK06A23,DMSO,-0.155384417,-0.072740423,-0.082643994
SK06A24,DMSO,-0.008114083,0.087609218,-0.095723301
SK06B01,MI-3 (Menin-MLL Inhibitor),-0.224197064,-0.551222516,0.327025452
SK06B02,Dibutyryl-cAMP (Bucladesine),0.110470149,-0.111584667,0.222054816
SK06B03,"Cerdulatinib (PRT062070, PRT2070)",-0.107973632,-0.493253507,0.385279875
SK06B04,Sodium Tauroursodeoxycholate (TUDC),-0.040309218,-0.201263387,0.160954169
SK06B05,Pilaralisib (XL147),-0.083178846,-0.079056057,-0.004122788
SK06B06,PQ 401,0.055529141,-0.03222056,0.087749701
SK06B07,GSK2578215A,0.010908315,0.122020527,-0.111112212
SK06B08,CEP-32496,-0.015467224,-0.037768395,0.022301171
SK06B09,SP2509,-0.81248012,-0.210708956,-0.601771164
SK06B10,GSK3787,-0.000659205,-0.147637712,0.146978507
SK06B11,A-438079 HCl,-0.115996308,-0.125686634,0.009690326
SK06B12,UPF 1069,0.030381256,-0.18812345,0.218504706
SK06B13,BRD73954,0.014456037,-0.082310845,0.096766882
SK06B14,ABT-199 (GDC-0199),-0.21791209,-0.160200598,-0.057711493
SK06B15,KNK437,-0.034416083,-0.09257428,0.058158196
SK06B16,Nutlin-3a,0.029183681,-0.05356311,0.082746791
SK06B17,Smoothened Agonist (SAG) HCl,0.088540556,0.069749517,0.018791039
SK06B18,DMSO,0.033225566,-0.104513027,0.137738593
SK06B19,GNE-317,-0.846774783,-0.421650927,-0.425123856
SK06B20,Palbociclib (PD-0332991) HCl,-0.083408878,-0.126437805,0.043028927
SK06B21,Licochalcone A,-0.021458637,0.011546983,-0.03300562
SK06B22,Amprolium HCl,-0.027177588,-0.048678057,0.021500469
SK06B23,DMSO,0.074443331,-0.078407669,0.152851
SK06B24,DMSO,0.014716867,0.026487264,-0.011770398
SK06C01,PFI-2,-0.068435283,-0.209728328,0.141293045
SK06C02,FPH1 (BRD-6125),-0.169945357,-0.32808803,0.158142673
SK06C03,CPI-203,-0.131798157,0.14820142,-0.279999577
SK06C04,FTI 277 HCl,-0.195067972,-0.348104924,0.153036952
SK06C05,HTH-01-015,-0.034580387,-0.081625109,0.047044722
SK06C06,YH239-EE,-0.143766284,-0.217995774,0.07422949
SK06C07,6H05,-0.153110542,-0.182866271,0.029755729
